day,kinko,Ptime,starttime,endtime,kokyaku,kokyaku_total,WD,core
44109,D103,0.007858796,44109.02084,44109.02873,0,6678291,2,7.3
44109,D203,0.007824074,44109.02084,44109.02872,0,13819716,2,6.3
44110,D103,0.007719907,44110.02084,44110.02859,0,6678291,3,7.3
44110,D203,0.007650463,44110.02084,44110.02852,0,13819716,3,6.3
44111,D103,0.007847222,44111.02084,44111.02874,0,6678291,4,7.3
44111,D203,0.007858796,44111.02084,44111.02873,0,13819716,4,6.3
44112,D203,0.007777778,44112.02084,44112.02866,0,13819716,5,6.3
44112,D103,0.0078125,44112.02084,44112.02869,0,6678291,5,7.3
44113,D203,0.007881944,44113.02084,44113.02875,0,13819716,6,6.3
44113,D103,0.007881944,44113.02084,44113.02878,0,6678291,6,7.3
44114,D203,0.007847222,44114.02084,44114.02874,0,13819716,7,6.3
44114,D103,0.00787037,44114.02084,44114.02874,0,6678291,7,7.3
44115,D203,0.007905093,44115.02084,44115.0288,0,13819716,1,6.3
44115,D103,0.007847222,44115.02084,44115.02872,0,6678291,1,7.3
44116,D103,0.007662037,44116.02084,44116.02854,0,6678291,2,7.3
44116,D203,0.007662037,44116.02084,44116.02854,0,13819716,2,6.3
44117,D103,0.007696759,44117.02086,44117.0286,0,6678291,3,7.3
44117,D203,0.007777778,44117.02086,44117.02865,0,13819716,3,6.3
44118,D103,0.007847222,44118.02084,44118.02873,0,6678291,4,7.3
44118,D203,0.007881944,44118.02084,44118.02875,0,13819716,4,6.3
44119,D203,0.007789352,44119.02083,44119.02866,0,13819716,5,6.3
44119,D103,0.0078125,44119.02083,44119.02868,0,6678291,5,7.3
44120,D203,0.007662037,44120.02084,44120.02853,0,13819716,6,6.3
44120,D103,0.007581019,44120.02084,44120.02845,0,6678291,6,7.3
44121,D103,0.007858796,44121.02084,44121.02872,0,6678291,7,7.3
44121,D203,0.007777778,44121.02084,44121.02865,0,13819716,7,6.3
44123,D103,0.008009259,44123.02084,44123.02888,0,6678291,2,7.3
44123,D203,0.007997685,44123.02084,44123.02888,0,13819716,2,6.3
44124,D103,0.007800926,44124.02084,44124.02869,0,6678291,3,7.3
44124,D203,0.007824074,44124.02084,44124.02869,0,13819716,3,6.3
44125,D103,0.007905093,44125.02084,44125.0288,0,6678291,4,7.3
44125,D203,0.007928241,44125.02084,44125.0288,0,13819716,4,6.3
44126,D103,0.0078125,44126.02084,44126.02872,0,6678291,5,7.3
44126,D203,0.007835648,44126.02084,44126.02872,0,13819716,5,6.3
44127,D203,0.007847222,44127.02084,44127.02874,0,13819716,6,6.3
44127,D103,0.007800926,44127.02084,44127.02868,0,6678291,6,7.3
44128,D203,0.007951389,44128.02083,44128.02882,0,13819716,7,6.3
44128,D103,0.007939815,44128.02083,44128.02882,0,6678291,7,7.3
44130,D203,0.007858796,44130.02084,44130.02874,0,13819716,2,6.3
44130,D103,0.007881944,44130.02084,44130.02878,0,6678291,2,7.3
44131,D103,0.007638889,44131.02084,44131.02851,0,6678291,3,7.3
44131,D203,0.007708333,44131.02084,44131.0286,0,13819716,3,6.3
44132,D203,0.007800926,44132.02084,44132.02869,0,13819716,4,6.3
44132,D103,0.007800926,44132.02084,44132.02867,0,6678291,4,7.3
44133,D203,0.007789352,44133.02084,44133.02867,0,13819716,5,6.3
44133,D103,0.0078125,44133.02084,44133.02869,0,6678291,5,7.3
44134,D203,0.007638889,44134.02084,44134.02854,0,13819716,6,6.3
44134,D103,0.007662037,44134.02084,44134.02852,0,6678291,6,7.3
44135,D103,0.007789352,44135.02084,44135.02867,0,6678291,7,7.3
44135,D203,0.007835648,44135.02084,44135.02872,0,13819716,7,6.3
44136,D103,0.007824074,44136.02084,44136.02875,0,6678291,1,7.3
44136,D203,0.007893519,44136.02084,44136.02874,0,13819716,1,6.3
44137,D203,0.007847222,44137.02084,44137.0287,0,13819716,2,6.3
44137,D103,0.007835648,44137.02084,44137.02872,0,6678291,2,7.3
44138,D203,0.007777778,44138.02084,44138.02865,0,13819716,3,6.3
44138,D103,0.007777778,44138.02084,44138.02867,0,6678291,3,7.3
44139,D203,0.007777778,44139.02084,44139.02866,0,13819716,4,6.3
44139,D103,0.007777778,44139.02084,44139.02866,0,6678291,4,7.3
44140,D103,0.007916667,44140.02084,44140.02878,0,6678291,5,7.3
44140,D203,0.01,44140.02084,44140.03242,0,13819716,5,6.3
44141,D103,0.00787037,44141.02086,44141.02876,0,6678291,6,7.3
44141,D203,0.007858796,44141.02086,44141.02874,0,13819716,6,6.3
44142,D203,0.007824074,44142.02084,44142.02869,0,13819716,7,6.3
44142,D103,0.0078125,44142.02084,44142.0287,0,6678291,7,7.3
44143,D103,0.00806713,44143.02084,44143.02892,0,6678291,1,7.3
44143,D203,0.008055556,44143.02084,44143.02895,0,13819716,1,6.3
44144,D103,0.007824074,44144.02084,44144.02868,0,6678291,2,7.3
44144,D203,0.007800926,44144.02084,44144.02868,0,13819716,2,6.3
44145,D203,0.00775463,44145.02083,44145.02863,0,13819716,3,6.3
44145,D103,0.00775463,44145.02083,44145.02861,0,6678291,3,7.3
44146,D103,0.007662037,44146.02084,44146.02855,0,6678291,4,7.3
44146,D203,0.007743056,44146.02084,44146.0286,0,13819716,4,6.3
44147,D103,0.007881944,44147.02084,44147.02876,0,6678291,5,7.3
44147,D203,0.007881944,44147.02084,44147.02876,0,13819716,5,6.3
44148,D203,0.007858796,44148.02084,44148.02875,0,13819716,6,6.3
44148,D103,0.007881944,44148.02084,44148.02875,0,6678291,6,7.3
44149,D203,0.007800926,44149.02084,44149.0287,0,13819716,7,6.3
44149,D103,0.0078125,44149.02084,44149.02868,0,6678291,7,7.3
44151,D103,0.007893519,44151.02084,44151.02875,0,6678291,2,7.3
44151,D203,0.007847222,44151.02084,44151.02875,0,13819716,2,6.3
44152,D103,0.007881944,44152.02084,44152.02876,0,6678291,3,7.3
44152,D203,0.007893519,44152.02084,44152.02877,0,13819716,3,6.3
44153,D203,0.007916667,44153.02084,44153.02881,0,13819716,4,6.3
44153,D103,0.007939815,44153.02084,44153.02881,0,6678291,4,7.3
44154,D203,0.007731481,44154.02083,44154.02859,0,13819716,5,6.3
44154,D103,0.007800926,44154.02083,44154.02868,0,6678291,5,7.3
44155,D103,0.007881944,44155.02083,44155.02873,0,6678291,6,7.3
44155,D203,0.007847222,44155.02083,44155.02875,0,13819716,6,6.3
44156,D103,0.007858796,44156.02083,44156.02873,0,6678291,7,7.3
44156,D203,0.00787037,44156.02083,44156.02874,0,13819716,7,6.3
44158,D103,0.007708333,44158.02084,44158.02863,0,6678291,2,7.3
44158,D203,0.007766204,44158.02084,44158.02863,0,13819716,2,6.3
44159,D203,0.007673611,44159.02084,44159.02855,0,13819716,3,6.3
44159,D103,0.007650463,44159.02084,44159.02855,0,6678291,3,7.3
44160,D203,0.008159722,44160.02083,44160.02903,0,13819716,4,6.3
44160,D103,0.007997685,44160.02083,44160.02883,0,6678291,4,7.3
44161,D103,0.007824074,44161.02084,44161.02872,0,6678291,5,7.3
44161,D203,0.007847222,44161.02084,44161.02872,0,13819716,5,6.3
44162,D103,0.007928241,44162.02084,44162.02881,0,6678291,6,7.3
44162,D203,0.007905093,44162.02084,44162.02881,0,13819716,6,6.3
44163,D203,0.007928241,44163.02084,44163.02881,0,13819716,7,6.3
44163,D103,0.007951389,44163.02084,44163.02883,0,6678291,7,7.3
44165,D203,0.007962963,44165.02084,44165.02882,0,13819716,2,6.3
44165,D103,0.007766204,44165.02084,44165.02865,0,6678291,2,7.3
44166,D103,0.007685185,44166.02084,44166.02859,0,6678291,3,7.3
44166,D203,0.007708333,44166.02084,44166.02856,0,13819716,3,6.3
44167,D203,0.00787037,44167.02084,44167.02876,0,13819716,4,6.3
44167,D103,0.007905093,44167.02084,44167.02876,0,6678291,4,7.3
44168,D203,0.00787037,44168.02084,44168.02875,0,13819716,5,6.3
44168,D103,0.007847222,44168.02084,44168.02875,0,6678291,5,7.3
44169,D103,0.0078125,44169.02084,44169.02872,0,6678291,6,7.3
44169,D203,0.007835648,44169.02084,44169.02872,0,13819716,6,6.3
44170,D203,0.007893519,44170.02083,44170.02877,0,13819716,7,6.3
44170,D103,0.00787037,44170.02083,44170.02877,0,6678291,7,7.3
44171,D203,0.007916667,44171.02084,44171.02882,0,13819716,1,6.3
44171,D103,0.007916667,44171.02084,44171.02882,0,6678291,1,7.3
44172,D103,0.007777778,44172.02084,44172.02863,0,6678291,2,7.3
44172,D203,0.007824074,44172.02084,44172.0287,0,14272200,2,6.3
44173,D203,0.007638889,44173.02084,44173.02851,0,14272200,3,6.3
44173,D103,0.007800926,44173.02084,44173.02866,0,6678291,3,7.3
44174,D103,0.007777778,44174.02083,44174.02863,0,6678291,4,7.3
44174,D203,0.007847222,44174.02083,44174.02868,0,14272200,4,6.3
44175,D103,0.007800926,44175.02084,44175.02868,0,6678291,5,7.3
44175,D203,0.007777778,44175.02084,44175.02868,0,14272200,5,6.3
44176,D103,0.00787037,44176.02084,44176.02875,0,6678291,6,7.3
44176,D203,0.007893519,44176.02084,44176.02877,0,14272200,6,6.3
44177,D103,0.007789352,44177.02084,44177.02867,0,6678291,7,7.3
44177,D203,0.0078125,44177.02084,44177.02867,0,14272200,7,6.3
44178,D203,0.00787037,44178.02084,44178.02873,0,14272200,1,6.3
44178,D103,0.007847222,44178.02084,44178.02875,0,6678291,1,7.3
44179,D203,0.007685185,44179.02084,44179.02855,0,14272200,2,6.3
44179,D103,0.007673611,44179.02084,44179.02854,0,6678291,2,7.3
44180,D203,0.007743056,44180.02084,44180.0286,0,14272200,3,6.3
44180,D103,0.007719907,44180.02084,44180.0286,0,6678291,3,7.3
44181,D103,0.007858796,44181.02084,44181.02873,0,6678291,4,7.3
44181,D203,0.007835648,44181.02084,44181.02873,0,14272200,4,6.3
44182,D203,0.0078125,44182.02084,44182.02868,0,14272200,5,6.3
44182,D103,0.007789352,44182.02084,44182.02868,0,6678291,5,7.3
44183,D203,0.00787037,44183.02084,44183.02874,0,14272200,6,6.3
44183,D103,0.007847222,44183.02084,44183.02874,0,6678291,6,7.3
44184,D103,0.007858796,44184.02084,44184.02875,0,6678291,7,7.3
44184,D203,0.007858796,44184.02084,44184.02873,0,14272200,7,6.3
44186,D103,0.007881944,44186.02084,44186.02876,0,6678291,2,7.3
44186,D203,0.007858796,44186.02084,44186.02874,0,14272200,2,6.3
44187,D203,0.007824074,44187.02086,44187.0287,0,14272200,3,6.3
44187,D103,0.007800926,44187.02086,44187.0287,0,6678291,3,7.3
44188,D203,0.007835648,44188.02083,44188.02869,0,14272200,4,6.3
44188,D103,0.007835648,44188.02083,44188.02872,0,6678291,4,7.3
44189,D203,0.007800926,44189.02083,44189.02867,0,14272200,5,6.3
44189,D103,0.007731481,44189.02083,44189.02861,0,6678291,5,7.3
44190,D203,0.007800926,44190.02084,44190.0287,0,14272200,6,6.3
44190,D103,0.007847222,44190.02084,44190.0287,0,6678291,6,7.3
44191,D103,0.007847222,44191.02084,44191.02874,0,6678291,7,7.3
44191,D203,0.007858796,44191.02084,44191.02872,0,14272200,7,6.3
44193,D103,0.007789352,44193.02084,44193.02867,0,6678291,2,7.3
44193,D203,0.007766204,44193.02084,44193.02865,0,14272200,2,6.3
44194,D103,0.00775463,44194.02084,44194.02865,0,6678291,3,7.3
44194,D203,0.007777778,44194.02084,44194.02865,0,14272200,3,6.3
44195,D103,0.007696759,44195.02084,44195.02856,0,6678291,4,7.3
44195,D203,0.007673611,44195.02084,44195.02856,0,14272200,4,6.3
44196,D203,0.007719907,44196.02084,44196.0286,0,14272200,5,6.3
44196,D103,0.007731481,44196.02084,44196.02861,0,6678291,5,7.3
44197,D103,0.007916667,44197.02084,44197.02878,0,6678291,6,7.3
44197,D203,0.007881944,44197.02084,44197.02877,0,14272200,6,6.3
44198,D103,0.007824074,44198.02084,44198.0287,0,6678291,7,7.3
44198,D203,0.007789352,44198.02084,44198.02869,0,14272200,7,6.3
44199,D103,0.007858796,44199.02084,44199.02874,0,6678291,1,7.3
44199,D203,0.00775463,44199.02084,44199.02865,0,14272200,1,6.3
44200,D203,0.007731481,44200.02084,44200.0286,0,14272200,2,6.3
44200,D103,0.007708333,44200.02084,44200.02862,0,6678291,2,7.3
44201,D203,0.007858796,44201.02084,44201.02873,0,14272200,3,6.3
44201,D103,0.007847222,44201.02084,44201.02873,0,6678291,3,7.3
44202,D203,0.00775463,44202.02084,44202.02866,0,14272200,4,6.3
44202,D103,0.007777778,44202.02084,44202.02863,0,6678291,4,7.3
44203,D203,0.007939815,44203.02084,44203.02884,0,14272200,5,6.3
44203,D103,0.007916667,44203.02084,44203.0288,0,6678291,5,7.3
44204,D203,0.007789352,44204.02084,44204.02865,0,14272200,6,6.3
44204,D103,0.007789352,44204.02084,44204.02868,0,6678291,6,7.3
44205,D103,0.007824074,44205.02083,44205.02868,0,6678291,7,7.3
44205,D203,0.007800926,44205.02083,44205.02868,0,14272200,7,6.3
44206,D203,0.007905093,44206.02084,44206.02877,0,14272200,1,6.3
44206,D103,0.007881944,44206.02084,44206.02877,0,6678291,1,7.3
44207,D103,0.007835648,44207.02084,44207.02873,0,6678291,2,7.3
44207,D203,0.00787037,44207.02084,44207.02876,0,14272200,2,6.3
44208,D203,0.0078125,44208.02084,44208.02867,0,14272200,3,6.3
44208,D103,0.007766204,44208.02084,44208.02867,0,6678291,3,7.3
44209,D103,0.007905093,44209.02084,44209.02878,0,6678291,4,7.3
44209,D203,0.007905093,44209.02084,44209.02878,0,14272200,4,6.3
44210,D203,0.007858796,44210.02084,44210.02876,0,14272200,5,6.3
44210,D103,0.007905093,44210.02084,44210.02876,0,6678291,5,7.3
44211,D103,0.007893519,44211.02084,44211.02877,0,6678291,6,7.3
44211,D203,0.007893519,44211.02084,44211.02877,0,14272200,6,6.3
44212,D203,0.00787037,44212.02084,44212.02877,0,14272200,7,6.3
44212,D103,0.007905093,44212.02084,44212.02878,0,6678291,7,7.3
44213,D203,0.007962963,44213.02084,44213.02882,0,14272200,1,6.3
44213,D103,0.007939815,44213.02084,44213.02884,0,6678291,1,7.3
44214,D203,0.007835648,44214.02084,44214.02872,0,14272200,2,6.3
44214,D103,0.007777778,44214.02084,44214.02863,0,6678291,2,7.3
44215,D203,0.00787037,44215.02084,44215.02875,0,14272200,3,6.3
44215,D103,0.00787037,44215.02084,44215.02875,0,6678291,3,7.3
44216,D103,0.007916667,44216.02086,44216.02882,0,6678291,4,7.3
44216,D203,0.007974537,44216.02086,44216.02885,0,14272200,4,6.3
44217,D103,0.007743056,44217.02084,44217.02861,0,6678291,5,7.3
44217,D203,0.007719907,44217.02084,44217.02861,0,14272200,5,6.3
44218,D203,0.007858796,44218.02084,44218.02873,0,14272200,6,6.3
44218,D103,0.007847222,44218.02084,44218.02874,0,6678291,6,7.3
44219,D103,0.007766204,44219.02083,44219.02863,0,6678291,7,7.3
44219,D203,0.007766204,44219.02083,44219.02863,0,14272200,7,6.3
44221,D203,0.007916667,44221.02084,44221.02878,0,14272200,2,6.3
44221,D103,0.007939815,44221.02084,44221.02881,0,7475297,2,7.3
44222,D103,0.007789352,44222.02084,44222.02867,0,7475297,3,7.3
44222,D203,0.007777778,44222.02084,44222.02868,0,14272200,3,6.3
44223,D203,0.007847222,44223.02084,44223.02874,0,14272200,4,6.3
44223,D103,0.007847222,44223.02084,44223.02873,0,7475297,4,7.3
44224,D203,0.007708333,44224.02084,44224.0286,0,14272200,5,6.3
44224,D103,0.007708333,44224.02084,44224.02858,0,7475297,5,7.3
44225,D103,0.007835648,44225.02084,44225.02872,0,7475297,6,7.3
44225,D203,0.0078125,44225.02084,44225.02869,0,14272200,6,6.3
44226,D103,0.007939815,44226.02084,44226.02883,0,7475297,7,7.3
44226,D203,0.007962963,44226.02084,44226.02884,0,14272200,7,6.3
44227,D203,0.007824074,44227.02084,44227.02872,0,14272200,1,6.3
44227,D103,0.007835648,44227.02084,44227.0287,0,7475297,1,7.3
44228,D203,0.007824074,44228.02084,44228.02872,0,14272200,2,6.3
44228,D103,0.007824074,44228.02084,44228.02869,0,7475297,2,7.3
44229,D203,0.007847222,44229.02084,44229.02873,0,14272200,3,6.3
44229,D103,0.00787037,44229.02084,44229.02875,0,7475297,3,7.3
44230,D103,0.007905093,44230.02084,44230.02878,0,7475297,4,7.3
44230,D203,0.007893519,44230.02084,44230.02878,0,14272200,4,6.3
44231,D203,0.007928241,44231.02084,44231.02881,0,14272200,5,6.3
44231,D103,0.007858796,44231.02084,44231.02876,0,7475297,5,7.3
44232,D103,0.0078125,44232.02084,44232.02868,0,7475297,6,7.3
44232,D203,0.007766204,44232.02084,44232.02865,0,14272200,6,6.3
44233,D103,0.007824074,44233.02086,44233.02868,0,7475297,7,7.3
44233,D203,0.007800926,44233.02086,44233.02873,0,14272200,7,6.3
44234,D203,0.007916667,44234.02084,44234.0288,0,14272200,1,6.3
44234,D103,0.007916667,44234.02084,44234.0288,0,7475297,1,7.3
44235,D203,0.007766204,44235.02084,44235.02863,0,14272200,2,6.3
44235,D103,0.007743056,44235.02084,44235.02863,0,7475297,2,7.3
44236,D203,0.007858796,44236.02084,44236.02875,0,14272200,3,6.3
44236,D103,0.007881944,44236.02084,44236.02875,0,7475297,3,7.3
44237,D103,0.007800926,44237.02084,44237.02869,0,7475297,4,7.3
44237,D203,0.007800926,44237.02084,44237.02869,0,14272200,4,6.3
44238,D103,0.007916667,44238.02084,44238.02878,0,7475297,5,7.3
44238,D203,0.007893519,44238.02084,44238.02878,0,14272200,5,6.3
44239,D203,0.007777778,44239.02084,44239.02868,0,14272200,6,6.3
44239,D103,0.007824074,44239.02084,44239.02868,0,7475297,6,7.3
44240,D103,0.007685185,44240.02084,44240.02856,0,7475297,7,7.3
44240,D203,0.007662037,44240.02084,44240.02856,0,14272200,7,6.3
44242,D103,0.008171296,44242.02084,44242.02905,0,7475297,2,7.3
44242,D203,0.008148148,44242.02084,44242.02905,0,14272200,2,6.3
44243,D203,0.007881944,44243.02084,44243.02876,0,14272200,3,6.3
44243,D103,0.00787037,44243.02084,44243.02875,0,7475297,3,7.3
44244,D203,0.007847222,44244.02083,44244.02873,0,14272200,4,6.3
44244,D103,0.00787037,44244.02083,44244.02873,0,7475297,4,7.3
44245,D103,0.00775463,44245.02084,44245.02866,0,7475297,5,7.3
44245,D203,0.007800926,44245.02084,44245.02866,0,14272200,5,6.3
44246,D203,0.007835648,44246.02084,44246.02872,0,14272200,6,6.3
44246,D103,0.007835648,44246.02084,44246.02874,0,7475297,6,7.3
44247,D203,0.00787037,44247.02084,44247.02875,0,14272200,7,6.3
44247,D103,0.007847222,44247.02084,44247.02875,0,7475297,7,7.3
44249,D203,0.007835648,44249.02083,44249.0287,0,14272200,2,6.3
44249,D103,0.007835648,44249.02083,44249.0287,0,7475297,2,7.3
44250,D203,0.007881944,44250.02084,44250.02878,0,14272200,3,6.3
44250,D103,0.007881944,44250.02084,44250.02876,0,7475297,3,7.3
44251,D103,0.007905093,44251.02084,44251.02876,0,7475297,4,7.3
44251,D203,0.007881944,44251.02084,44251.02876,0,14272200,4,6.3
44252,D203,0.007789352,44252.02084,44252.02868,0,14272200,5,6.3
44252,D103,0.007789352,44252.02084,44252.02866,0,7475297,5,7.3
44253,D203,0.007835648,44253.02084,44253.02868,0,14272200,6,6.3
44253,D103,0.0078125,44253.02084,44253.0287,0,7475297,6,7.3
44254,D203,0.007800926,44254.02084,44254.02867,0,14272200,7,6.3
44254,D103,0.007881944,44254.02084,44254.02878,0,7475297,7,7.3
44255,D103,0.008055556,44255.02084,44255.02894,0,7475297,1,7.3
44255,D203,0.008043981,44255.02084,44255.02894,0,14272200,1,6.3
44256,D103,0.007743056,44256.02084,44256.02863,0,7475297,2,7.3
44256,D203,0.007766204,44256.02084,44256.02863,0,14272200,2,6.3
44257,D103,0.007731481,44257.02084,44257.02862,0,7475297,3,7.3
44257,D203,0.007766204,44257.02084,44257.02862,0,14272200,3,6.3
44258,D203,0.007893519,44258.02084,44258.02875,0,14272200,4,6.3
44258,D103,0.007905093,44258.02084,44258.0288,0,7475297,4,7.3
44259,D203,0.00775463,44259.02084,44259.02865,0,14272200,5,6.3
44259,D103,0.00775463,44259.02084,44259.02862,0,7475297,5,7.3
44260,D103,0.007824074,44260.02084,44260.02872,0,7475297,6,7.3
44260,D203,0.007824074,44260.02084,44260.02869,0,14272200,6,6.3
44261,D203,0.007662037,44261.02084,44261.02855,0,14272200,7,6.3
44261,D103,0.007708333,44261.02084,44261.02858,0,7475297,7,7.3
44263,D203,0.008032407,44263.02084,44263.02892,0,14272200,2,6.3
44263,D103,0.007916667,44263.02084,44263.02881,0,7475297,2,7.3
44264,D103,0.007997685,44264.02084,44264.02889,0,7475297,3,7.3
44264,D203,0.008020833,44264.02084,44264.02889,0,14272200,3,6.3
44265,D103,0.007800926,44265.02083,44265.02867,0,7475297,4,7.3
44265,D203,0.007824074,44265.02083,44265.02869,0,14272200,4,6.3
44266,D103,0.0078125,44266.02084,44266.0287,0,7475297,5,7.3
44266,D203,0.007835648,44266.02084,44266.02873,0,14272200,5,6.3
44267,D103,0.007928241,44267.02084,44267.0288,0,7475297,6,7.3
44267,D203,0.007905093,44267.02084,44267.0288,0,14272200,6,6.3
44268,D203,0.007731481,44268.02084,44268.02861,0,14272200,7,6.3
44268,D103,0.007708333,44268.02084,44268.02859,0,7475297,7,7.3
44270,D203,0.007951389,44270.02084,44270.02882,0,14272200,2,6.3
44270,D103,0.008136574,44270.02084,44270.02902,0,7475297,2,7.3
44271,D203,0.007824074,44271.02084,44271.0287,0,14272200,3,6.3
44271,D103,0.007824074,44271.02084,44271.0287,0,7475297,3,7.3
44272,D103,0.007789352,44272.02084,44272.02865,0,7475297,4,7.3
44272,D203,0.007766204,44272.02084,44272.02866,0,14272200,4,6.3
44273,D203,0.007800926,44273.02084,44273.02867,0,14272200,5,6.3
44273,D103,0.007789352,44273.02084,44273.02867,0,7475297,5,7.3
44274,D103,0.007800926,44274.02083,44274.02866,0,7475297,6,7.3
44274,D203,0.007777778,44274.02083,44274.02866,0,14272200,6,6.3
44275,D103,0.008090278,44275.02086,44275.02897,0,7475297,7,7.3
44275,D203,0.00806713,44275.02086,44275.02897,0,14272200,7,6.3
44277,D203,0.007685185,44277.02083,44277.02856,0,14272200,2,6.3
44277,D103,0.007685185,44277.02083,44277.02856,0,7475297,2,7.3
44278,D203,0.007881944,44278.02084,44278.02875,0,14272200,3,6.3
44278,D103,0.007858796,44278.02084,44278.02875,0,7475297,3,7.3
44279,D103,0.007928241,44279.02084,44279.02881,0,7475297,4,7.3
44279,D203,0.007905093,44279.02084,44279.02878,0,14272200,4,6.3
44280,D203,0.007731481,44280.02084,44280.0286,0,14272200,5,6.3
44280,D103,0.007719907,44280.02084,44280.0286,0,7475297,5,7.3
44281,D103,0.007731481,44281.02084,44281.0286,0,7475297,6,7.3
44281,D203,0.007800926,44281.02084,44281.0287,0,14272200,6,6.3
44282,D203,0.007905093,44282.02084,44282.02877,0,14272200,7,6.3
44282,D103,0.007905093,44282.02084,44282.0288,0,7475297,7,7.3
44283,D103,0.008020833,44283.02084,44283.02889,0,7475297,1,7.3
44283,D203,0.007997685,44283.02084,44283.02889,0,14272200,1,6.3
44284,D103,0.007916667,44284.02084,44284.0288,0,7475297,2,7.3
44284,D203,0.007916667,44284.02084,44284.0288,0,14272200,2,6.3
44285,D203,0.007881944,44285.02086,44285.02876,0,14272200,3,6.3
44285,D103,0.007858796,44285.02086,44285.02876,0,7475297,3,7.3
44286,D203,0.007743056,44286.02084,44286.02861,0,14272200,4,6.3
44286,D103,0.007708333,44286.02084,44286.02859,0,7475297,4,7.3
44287,D203,0.007905093,44287.02084,44287.02877,0,14272200,5,6.3
44287,D103,0.007893519,44287.02084,44287.02877,0,7475297,5,7.3
44288,D103,0.007777778,44288.02084,44288.02867,0,7475297,6,7.3
44288,D203,0.007743056,44288.02084,44288.02861,0,14272200,6,6.3
44289,D103,0.007800926,44289.02084,44289.02869,0,7475297,7,7.3
44289,D203,0.007800926,44289.02084,44289.02867,0,14272200,7,6.3
44290,D203,0.007951389,44290.02084,44290.02882,0,14272200,1,6.3
44290,D103,0.007928241,44290.02084,44290.02882,0,7475297,1,7.3
44291,D203,0.007789352,44291.02084,44291.02869,0,14272200,2,6.3
44291,D103,0.007789352,44291.02084,44291.02867,0,7475297,2,7.3
44292,D203,0.007905093,44292.02084,44292.0288,0,14272200,3,6.3
44292,D103,0.007928241,44292.02084,44292.0288,0,7475297,3,7.3
44293,D103,0.007858796,44293.02084,44293.02873,0,7475297,4,7.3
44293,D203,0.007789352,44293.02084,44293.02867,0,14272200,4,6.3
44294,D103,0.007997685,44294.02086,44294.02888,0,7475297,5,7.3
44294,D203,0.007997685,44294.02086,44294.0289,0,14272200,5,6.3
44295,D203,0.007858796,44295.02084,44295.02873,0,14272200,6,6.3
44295,D103,0.007835648,44295.02084,44295.02873,0,7475297,6,7.3
44296,D103,0.007893519,44296.02084,44296.02881,0,7475297,7,7.3
44296,D203,0.007939815,44296.02084,44296.02881,0,14272200,7,6.3
44298,D103,0.007951389,44298.02084,44298.02881,0,7475297,2,7.3
44298,D203,0.007928241,44298.02084,44298.02883,0,14272200,2,6.3
44299,D103,0.007858796,44299.02084,44299.02873,0,7475297,3,7.3
44299,D203,0.007847222,44299.02084,44299.02873,0,14272200,3,6.3
44300,D103,0.007916667,44300.02084,44300.02877,0,7475297,4,7.3
44300,D203,0.007939815,44300.02084,44300.02884,0,14272200,4,6.3
44301,D103,0.007847222,44301.02084,44301.02872,0,7475297,5,7.3
44301,D203,0.007847222,44301.02084,44301.02874,0,14272200,5,6.3
44302,D203,0.007928241,44302.02084,44302.02881,0,14272200,6,6.3
44302,D103,0.007928241,44302.02084,44302.02881,0,7475297,6,7.3
44303,D203,0.007974537,44303.02084,44303.02885,0,14272200,7,6.3
44303,D103,0.007951389,44303.02084,44303.02883,0,7475297,7,7.3
44305,D103,0.007951389,44305.02084,44305.02882,0,7475297,2,7.3
44305,D203,0.007928241,44305.02084,44305.02882,0,14272200,2,6.3
44306,D103,0.0078125,44306.02084,44306.02868,0,7475297,3,7.3
44306,D203,0.007835648,44306.02084,44306.0287,0,14272200,3,6.3
44307,D203,0.007986111,44307.02084,44307.02887,0,14272200,4,6.3
44307,D103,0.007986111,44307.02084,44307.02887,0,7475297,4,7.3
44308,D203,0.007928241,44308.02084,44308.02882,0,14272200,5,6.3
44308,D103,0.007951389,44308.02084,44308.02882,0,7475297,5,7.3
44309,D203,0.007777778,44309.02084,44309.02863,0,14272200,6,6.3
44309,D103,0.007719907,44309.02084,44309.02859,0,7475297,6,7.3
44310,D103,0.007905093,44310.02084,44310.02878,0,7475297,7,7.3
44310,D203,0.007847222,44310.02084,44310.02872,0,14272200,7,6.3
44311,D203,0.008043981,44311.02084,44311.02892,0,14272200,1,6.3
44311,D103,0.008020833,44311.02084,44311.0289,0,7475297,1,7.3
44312,D203,0.007881944,44312.02084,44312.02875,0,14272200,2,6.3
44312,D103,0.007939815,44312.02084,44312.02882,0,7475297,2,7.3
44313,D103,0.007789352,44313.02083,44313.02867,0,7475297,3,7.3
44313,D203,0.007824074,44313.02083,44313.02868,0,14272200,3,6.3
44314,D203,0.007986111,44314.02084,44314.02887,0,14272200,4,6.3
44314,D103,0.007962963,44314.02084,44314.02887,0,7475297,4,7.3
44315,D203,0.008020833,44315.02084,44315.02889,0,14272200,5,6.3
44315,D103,0.008020833,44315.02084,44315.02891,0,7475297,5,7.3
44316,D203,0.007916667,44316.02084,44316.02881,0,14272200,6,6.3
44316,D103,0.007916667,44316.02084,44316.0288,0,7475297,6,7.3
44317,D103,0.007777778,44317.02084,44317.02863,0,7475297,7,7.3
